source,destination,description
369,524,"['{{i|Technology Zero}}: Tears will travel through walls; however, the electricity will not connect the tears while they are outside the room. Once tears have passed through walls, the electric arcs connect very erratically to other tears, limiting the efficiency of the combination.']"
369,233,['{{i|Tiny Planet}}: Tears that travel through walls will travel until they reach Isaac and start orbiting him again.']
373,245,"['{{i|20/20}}/{{i|The Inner Eye}}/{{i|Mutant Spider}}/{{I|cursed eye}}: If all tears hit, they all contribute to the damage multiplier. However, the spread shot granted by The Inner Eye and Mutant Spider may make it hard to retain the damage multiplier.']"
373,2,"['{{i|20/20}}/{{i|The Inner Eye}}/{{i|Mutant Spider}}/{{I|cursed eye}}: If all tears hit, they all contribute to the damage multiplier. However, the spread shot granted by The Inner Eye and Mutant Spider may make it hard to retain the damage multiplier.']"
373,153,"['{{i|20/20}}/{{i|The Inner Eye}}/{{i|Mutant Spider}}/{{I|cursed eye}}: If all tears hit, they all contribute to the damage multiplier. However, the spread shot granted by The Inner Eye and Mutant Spider may make it hard to retain the damage multiplier.']"
373,316,"['{{i|20/20}}/{{i|The Inner Eye}}/{{i|Mutant Spider}}/{{I|cursed eye}}: If all tears hit, they all contribute to the damage multiplier. However, the spread shot granted by The Inner Eye and Mutant Spider may make it hard to retain the damage multiplier.']"
373,118,['{{i|Brimstone}}: The damage multiplier that was gained before picking up this item will now be a permanent damage up.']
373,224,"[""{{i|Cricket's Body}}/{{i|The Parasite}}: Split tears that do not hit enemies are considered misses, nearly guaranteeing the chance of losing the multiplier.""]"
373,104,"[""{{i|Cricket's Body}}/{{i|The Parasite}}: Split tears that do not hit enemies are considered misses, nearly guaranteeing the chance of losing the multiplier.""]"
373,52,['{{i|Dr. Fetus}}: The damage multiplier that was gained before picking up this item will now be a permanent damage up.']
373,168,['{{i|Epic Fetus}}: The damage multiplier that was gained before picking up this item will now be a permanent damage up.']
373,540,['{{i|Flat Stone}}: Each skip counts as missing.']
373,375,['{{i|Host Hat}}: Tears fired by the Host are affected by Dead Eye.']
373,595,['{{I|Saturnus}} enemy Tears collected by the ring affects the damage multiplier of Dead Eye.']
373,360,"[""{{i|Incubus}}: Incubus's tears do not affect the multiplier, but Incubus can gain damage from Isaac's normal tears increasing the multiplier. The familiar's tears do not reset the multiplier if they miss, either."", [""{{dlc|nr}} {{C|Lilith}}'s Incubus doesn't work with Dead Eye."", ""'''Incubus''' + {{i|Monstro's Lung}}: Tears fired by Incubus are now affected by Dead Eye.""]]"
373,494,"[""{{i|Jacob's Ladder}}: Electricity sparks do not contribute to damage multiplier.""]"
373,323,"[""{{i|Isaac's Tears}}: If the tears fired by Isaac's tears miss, they cause the multiplier to reset.""]"
373,394,['{{i|Marked}}: Damage buff often lost quickly because of the constantly firing tears.']
373,114,"[""{{i|Mom's Knife}}: The damage multiplier that was gained before picking up this item will now be a permanent damage up. Picking up Dead Eye after Mom's Knife has no effect.""]"
373,221,['{{i|Rubber Cement}}: Tears that hit enemies may bounce off and still count as misses.']
373,220,['{{i|Sad Bombs}}: Tears spawned by sad bombs that miss will reset the multiplier.']
373,68,"['{{i|Technology}}: The damage multiplier that was gained before picking up this item will now be a permanent damage up. Saving and quitting, however, will remove the multiplier.']"
373,152,"['{{i|Technology 2}}: No effect from the laser itself, but the tears fired from the second eye are affected by Dead Eye.']"
373,395,"['{{i|Tech X}}: Tech X overrides the effects of Dead Eye and damage stays at the 2X multiplier.', ['{{dlc|r}} Dead Eye does not provide any damage multiplier.']]"
373,524,['{{i|Technology Zero}}: Electricity connecting tears will not increase the damage multiplier.']
373,533,"['{{i|Trisagion|a+nr}}: No effect.', ['{{dlc|r}} Trisagion blasts are affected.']]"
360,465,['{{i|Analog Stick|a+nr}}: No effect. Stat changes still apply.']
360,316,"['{{I|Cursed Eye|na+}}: No effect.', ['{{dlc|a+nr}} A burst of 3 tears is fired at the regular tear delay without needing to charge.', '{{dlc|r}} Incubus now charges and fires a burst of 5 tears just as Isaac would.']]"
360,373,"[""{{dlc|nr}} {{i|Dead Eye}}: Only Isaac's tears affect the damage multiplier.""]"
360,168,"[""{{dlc|nr}}{{I|Epic Fetus}}/{{i|Loki's Horns}}/{{i|Mom's Eye}}: No effect.""]"
360,87,"[""{{dlc|nr}}{{I|Epic Fetus}}/{{i|Loki's Horns}}/{{i|Mom's Eye}}: No effect.""]"
360,55,"[""{{dlc|nr}}{{I|Epic Fetus}}/{{i|Loki's Horns}}/{{i|Mom's Eye}}: No effect.""]"
360,410,['{{i|Evil Eye|anr}}: No effect.']
360,600,"['{{i|Eye Drops}}: Incubus does not have the staggered attack, stat bonuses still apply.']"
360,450,['{{i|Eye of Greed|a+nr}}: No effect.']
360,453,['{{dlc+|a+nr}} {{C|The Forgotten}}: Fires bone tears like {{i|Compound Fracture}} without the splitting effect. Reverts to normal tears when switching to {{c|The Soul}}.{{dlc-}}']
360,540,"[""{{i|Flat Stone|a+nr}}: The effective range of Incubus' tears is roughly doubled, with a single bounce in the middle of the flight.""]"
360,206,"[""{{i|Guillotine}}: Incubus will fire tears in relative position to its body depending on where Isaac's head is currently.""]"
360,495,['{{i|Ghost Pepper}}: No effect.']
360,573,"['{{i|Immaculate Heart}}: Incubus can create its own orbiting tears, which will orbit the Incubus that created it, and not Isaac.']"
360,323,"[""{{Dlc|nr}} {{i|Isaac's Tears}}: The item is recharged by Isaac's tears, not Incubus'. This item works with {{C|Lilith}}."", [""{{Dlc|r}} Incubus' tears contribute to the item charge.""]]"
360,440,"['{{i|Kidney Stone}}: Incubus ignores the range down from this item, and will fire the tear barrage but not the stone.', ['{{Dlc|r}} Incubus is still able to fire tears while Kidney Stone is charging.']]"
360,502,['{{i|Large Zit}}: No effect.']
360,329,"[""{{i|The Ludovico Technique|nr}}: Incubus' tears become piercing and spectral but otherwise fires normal tears.""]"
360,399,['{{i|Maw of the Void}}: No effect. {{Dlc|nr}} Stat changes still apply.']
360,394,['{{i|Marked|anr}}: No effect. Stat changes still apply.']
360,322,"[""{{i|Mongo Baby}}: Does not copy Incubus's tear effects.""]"
360,5,"['{{i|My Reflection|nr}}: Since Incubus ignores shot speed the tears turn back very quickly, greatly reducing effective range.']"
360,244,['[[R U a Wizard?]]/{{i|Tech.5}}: No effect.']
360,395,"['{{i|Tech X|anr}}: Incubus shoots small, fixed-size Tech X laser rings, with a very slightly longer minimum charge than Isaac.']"
360,152,"['{{Dlc|nr}} {{i|Technology 2}}: No effect. Stat changes still apply.', ['{{Dlc|r}} Incubus can fire laser as normal.']]"
360,397,"['{{i|Tractor Beam|anr}}: No effect. Stat changes still apply.', [""'''Tractor Beam''' + {{i|Monstro's Lung}}: Tears now follow the beam."", '{{Dlc|r}} The Incubus tears will follow the beam.']]"
347,458,"[""{{i|Belly Button}} / {{i|Mom's Purse}}: Does not allow more than two trinkets to be held at once.""]"
347,139,"[""{{i|Belly Button}} / {{i|Mom's Purse}}: Does not allow more than two trinkets to be held at once.""]"
347,453,['{{i|Compound Fracture}}: Range increases twice. No effect on how many bone tears are fired or how many bone shards are fired.']
347,369,['{{i|Continuum}}: Only increases range further.']
347,415,['{{i|Crown of Light}}: Only further decreases shot speed and increases range.']
347,373,"['{{i|Dead Eye}}: The damage multiplier increases twice as fast, but still caps at double damage.']"
347,416,['{{Dlc|nr}}{{i|Deep Pockets}} / {{i|Little Baggy}} / {{i|Polydactyly}} / {{i|Starter Deck}}: Does not allow more than two pills or cards to be held at once.']
347,252,['{{Dlc|nr}}{{i|Deep Pockets}} / {{i|Little Baggy}} / {{i|Polydactyly}} / {{i|Starter Deck}}: Does not allow more than two pills or cards to be held at once.']
347,454,['{{Dlc|nr}}{{i|Deep Pockets}} / {{i|Little Baggy}} / {{i|Polydactyly}} / {{i|Starter Deck}}: Does not allow more than two pills or cards to be held at once.']
347,251,['{{Dlc|nr}}{{i|Deep Pockets}} / {{i|Little Baggy}} / {{i|Polydactyly}} / {{i|Starter Deck}}: Does not allow more than two pills or cards to be held at once.']
347,310,"[""{{i|Eve's Mascara}}: The damage and tear multipliers do not stack. The shot speed does stack.""]"
347,462,['{{i|Eye of Belial}}: Only further increases range.']
347,467,['{{i|Finger!}}: Spawns two familiars completely overlapping each other.']
347,331,"['{{i|Godhead}}: Only stat ups and downs compound, but the aura gains no bonus.']"
347,206,"['{{i|Guillotine}}: Isaac will have two orbital heads, but only one will fire tears.']"
347,313,"['{{i|Holy Mantle}}: An extra effect is added in the room it was found in, but only a single effect will be given in future rooms.']"
347,201,['{{i|Iron Bar}}: Increases damage but not chance of concussive tears being fired.']
347,238,"['{{i|Key Piece 1}}, {{i|Key Piece 2}}: Spawns a copy of the same Key Piece. The copy does not increase the chance for an Angel Room.']"
347,239,"['{{i|Key Piece 1}}, {{i|Key Piece 2}}: Spawns a copy of the same Key Piece. The copy does not increase the chance for an Angel Room.']"
347,440,['{{i|Kidney Stone}}: Only further decreases speed.']
347,213,['{{i|Lost Contact}}: Only further decreases shot speed.']
347,12,"['{{i|Magic Mushroom}}: Increases all stats twice, but damage significantly less the second time as the 1.5x multipliers do not stack.']"
347,394,['{{i|Marked}}: Only increases range and firerate.']
347,110,"[""{{i|Mom's Contacts}}: Only increases range.""]"
347,5,['{{i|My Reflection}}: Only increases range.']
347,227,['{{i|Piggy Bank}}: Only grants 3 more coins. Does not drop more pennies when taking damage.']
347,218,['{{I|Placenta}}: Only increases HP with no change to the regeneration effect.']
347,544,['{{i|Pointy Rib}}: Spawns two familiars that completely overlap each other.']
347,407,['{{i|Purity}}: No effect. Aura changes after a second pickup.']
347,661,['{{i|Quints}}: Increases maximum familiar count by 5.']
347,182,['{{i|Sacred Heart}}: Further decreases tears and shot speed with no increase in damage.']
347,232,['{{I|Stop Watch|force=r}}: Further increases speed with no further effect on movement speed or shot speed of enemies.']
347,463,['{{i|Sulfuric Acid}}: Only further increases damage.']
347,397,"['{{i|Tractor Beam}}: Further increases shot speed, fire rate, and range with no other effects.']"
347,698,['{{i|Twisted Pair}}: Adds two more familiars that float further away from either side of Isaac.']
358,465,['{{i|Analog Stick}}: Will make one tear go forwards and the other tear fire at a 90-degree angle to the other tear.']
358,118,['{{C|Azazel}}: Azazel fires two short diagonal {{I|Brimstone}} beams in the chosen direction (Same with {{C|Tainted Azazel}}).']
358,118,"['{{I|Brimstone}} beams remain diagonal even if Isaac has {{i|Tractor Beam}}.', ['{{C|Azazel}} + {{i|Anti-Gravity}}: Overrides The Wiz.']]"
358,397,"['{{I|Brimstone}} beams remain diagonal even if Isaac has {{i|Tractor Beam}}.', ['{{C|Azazel}} + {{i|Anti-Gravity}}: Overrides The Wiz.']]"
358,168,"['{{i|Epic Fetus}}: The crosshair is controlled diagonally as if rotated 45 degrees clockwise from usual (i.e.: the up arrow will move it in a northeast direction), and two missiles are fired, similar to the effect of {{i|20/20}}. The crosshair can be moved in the cardinal directions by pressing two arrow keys at once (e.g.: pressing the up and right arrows will move the crosshair right).']"
358,245,"['{{i|Epic Fetus}}: The crosshair is controlled diagonally as if rotated 45 degrees clockwise from usual (i.e.: the up arrow will move it in a northeast direction), and two missiles are fired, similar to the effect of {{i|20/20}}. The crosshair can be moved in the cardinal directions by pressing two arrow keys at once (e.g.: pressing the up and right arrows will move the crosshair right).']"
358,329,['{{i|The Ludovico Technique}}: Small tear orbits the main tear. Tear controls rotated 45 degrees clockwise - holding up makes it move northeast and so on.']
358,394,['{{i|Marked|n}}: Fires two shots aimed diagonally from the crosshair.']
358,229,"[""{{i|Monstro's Lung}}: 7-8 tears are fired at each diagonal direction instead of a full burst.""]"
358,220,['{{i|Sad Bombs}}: Does not affect the number of tears when bombs explode.']
358,452,['{{i|Varicose Veins}}: No effect on number of tears when taking damage.']
408,313,['{{i|Holy Mantle}}: Getting hit when the Holy Mantle shield is active prevents Athame from triggering its effect.']
408,132,"['{{i|A Lump of Coal}}: The ring damage is halved.', ['{{dlc|a+}} The ring deals normal damage.']]"
421,356,['{{i|Car Battery}}: Spawns two charming farts on top of each other.']
421,495,"['{{i|Ghost Pepper}}: Whenever the player creates a charming fart, a fire will be shot in a random direction.']"
368,118,"[""Charging items such as {{i|Brimstone}}, {{i|Chocolate Milk}}, {{i|Cursed Eye}}, {{i|Mom's Knife}}, {{i|Monstro's Lung}}, and {{i|Tech X}}: Effect only activates when holding charge in a specific direction, and deactivates when the charge is released, effectively making Epiphora useless unless Isaac has exceedingly low fire rate."", [""{{dlc|r}} {{i|Soy Milk}} / {{i|Almond Milk}} + {{i|Chocolate Milk}} / {{i|Cursed Eye}} / {{i|Monstro's Lung}} / {{i|Tech X}}: Due to constant firing, Epiphora's fire rate bonus can now be used."", ""{{dlc|r}} {{i|Soy Milk}} / {{i|Almond Milk}} + {{i|Brimstone}}: The Brimstone laser only gains the increased damage from higher tear rates when the laser starts firing, making Epiphora's bonus useless.""]]"
368,69,"[""Charging items such as {{i|Brimstone}}, {{i|Chocolate Milk}}, {{i|Cursed Eye}}, {{i|Mom's Knife}}, {{i|Monstro's Lung}}, and {{i|Tech X}}: Effect only activates when holding charge in a specific direction, and deactivates when the charge is released, effectively making Epiphora useless unless Isaac has exceedingly low fire rate."", [""{{dlc|r}} {{i|Soy Milk}} / {{i|Almond Milk}} + {{i|Chocolate Milk}} / {{i|Cursed Eye}} / {{i|Monstro's Lung}} / {{i|Tech X}}: Due to constant firing, Epiphora's fire rate bonus can now be used."", ""{{dlc|r}} {{i|Soy Milk}} / {{i|Almond Milk}} + {{i|Brimstone}}: The Brimstone laser only gains the increased damage from higher tear rates when the laser starts firing, making Epiphora's bonus useless.""]]"
