source,destination,description
262,186,"- {{dlc+|r}} Blood Rights / Dry Baby / The Negative / XIII - Death: Since these items essentially activate The Necronomicon's effect, the damage boost is applied to these items as well.{{dlc-}}<br>"
262,265,"- {{dlc+|r}} Blood Rights / Dry Baby / The Negative / XIII - Death: Since these items essentially activate The Necronomicon's effect, the damage boost is applied to these items as well.{{dlc-}}<br>"
262,328,"- {{dlc+|r}} Blood Rights / Dry Baby / The Negative / XIII - Death: Since these items essentially activate The Necronomicon's effect, the damage boost is applied to these items as well.{{dlc-}}<br>"
262,35,"- {{dlc+|r}} Blood Rights / Dry Baby / The Negative / XIII - Death: Since these items essentially activate The Necronomicon's effect, the damage boost is applied to these items as well.{{dlc-}}<br>"
293,356,- Car Battery: Doubles the damage the brimstone beams deal (for a total of (Removed in Repentance) 880 damage/(Added in Repentance) 400 damage per use). Doesn't double the brimstone beams' duration.<br>
135,219,"- Old Bandage + Humbling Bundle/Maggy's Bow: The damage from IV Bag has a chance to spawn 2 hearts, which can be picked up to create further coins and possibly even heal hearts with enough Luck.<br>&emsp;- (Added in Repentance)Humbling Bundle only has a 50% chance to double the hearts dropped, but Old Bandage may still drop 1 heart.<br>"
135,203,"- Old Bandage + Humbling Bundle/Maggy's Bow: The damage from IV Bag has a chance to spawn 2 hearts, which can be picked up to create further coins and possibly even heal hearts with enough Luck.<br>&emsp;- (Added in Repentance)Humbling Bundle only has a 50% chance to double the hearts dropped, but Old Bandage may still drop 1 heart.<br>"
135,312,"- Old Bandage + Humbling Bundle/Maggy's Bow: The damage from IV Bag has a chance to spawn 2 hearts, which can be picked up to create further coins and possibly even heal hearts with enough Luck.<br>&emsp;- (Added in Repentance)Humbling Bundle only has a 50% chance to double the hearts dropped, but Old Bandage may still drop 1 heart.<br>"
135,276,"- (Removed in Repentance) Isaac's Heart: Can be used without taking damage, resulting in an infinite amount of coins.<br>&emsp;- (Added in Afterbirth) Isaac still takes damage from this during {{chal|The Guardian}}.<br>"
135,75,- (Removed in Repentance) PHD: Increases each payout by 0-2 coins.<br>&emsp;- (Added in Repentance) PHD: IV Bag always pays out with 2 coins.<br>
135,177,- Portable Slot: Can be alternated between to gain ridiculous amounts of pickups from only a few initial coins or hearts.<br>
135,142,- (Removed in Repentance) Scapular: Allows for infinite coins once Isaac is at half a red heart (or full red heart in Chapter 4 onward) by moving between rooms to reset Scapular's effect.<br>
133,296,- Converter|nr: Allows Isaac to attain up to 10 Red Heart Containers and 1 Soul Heart.<br>&emsp;- (Added in Repentance) Allows Isaac to attain up to 12 Red Heart Containers or any combination of Red Heart Containers and Soul Hearts.<br>
291,559,"- 120 Volt|r / Jacob's Ladder|r: Since Flush floods the room with water, it is now considered a wet environment, which significantly increases the arcing distance of the electricity created by these items.{{dlc-}}<br>"
291,494,"- 120 Volt|r / Jacob's Ladder|r: Since Flush floods the room with water, it is now considered a wet environment, which significantly increases the arcing distance of the electricity created by these items.{{dlc-}}<br>"
291,530,- Death's List: Enemies that die by being turned into poop do not disrupt the Death's List chain and clearing a room by turning all its enemies into poop still grants Isaac the Death's List reward.<br>
173,122,- {{C|Eve}}/Whore of Babylon: Decreases the chance of useless red heart drops when trying to maintain the half a heart (full heart on Eve) of health required to keep Whore of Babylon's ability active.<br>
247,272,- BBF/Bob's Brain: Doubles impact damage and increases explosive damage by 25.<br>
247,273,- BBF/Bob's Brain: Doubles impact damage and increases explosive damage by 25.<br>
247,610,- Bird Cage: Spawns 4 rock waves in an x pattern. Doubles the damage when the bird lands and doubles contact damage. Damage of waves unaffected.<br>
247,569,- Blood Oath: Adds 2 extra full hearts worth of bonuses if any health is drained.<br>
247,178,"- (Added in Repentance)Holy Water: Double water damage, spawn a blue flame at point of impact.<br>"
247,360,- Incubus: Shoots tears that do {{Dlc|nr}} 2x Isaac's damage {{Dlc|r}} 1.5x Isaac's damage. Still deals 2x as {{C|Lilith}}.<br>
247,276,- (Added in Repentance)Isaac's Heart: Fires additional shots in random directions and leaves a larger puddle of creep. Does not change the heart's size.<br>
247,266,- Juicy Sack: Spawns an extra Blue Spider.<br>
247,537,"- Lil Spewer: Increases the creep pool's size, but not its damage.<br>"
247,612,- Lost Soul: Gives the Lost Soul a Holy Mantle effect.<br>
247,313,- Lost Soul: Gives the Lost Soul a Holy Mantle effect.<br>
247,539,"- Mystery Egg: Spawns a champion variant of an enemy, even if the enemy normally can't be a champion.<br>"
247,635,"- Stitches: On use, fires eight tears from Isaac's original location. The tears synergize with Isaac's tear effects.<br>"
146,356,- Car Battery: Grants one full Heart Container upon use.<br>
296,133,- Guppy's Paw|nr: Allows Isaac to have 10 Heart Containers and 1 Soul Heart. ((Added in Repentance)12 Heart containers).<br>&emsp;- Potato Peeler|nr: Allows Isaac to generate basically infinite damage upgrades and cube of meat|. ((Added in Repentance)Needs the sharp plug| to make this loop work perfectly.)<br>
296,619,"- {{dlc+|r}} {{c|???}} + Birthright: Removes one Soul Heart and grant two, effectively becoming a 3-room charge Book of Revelations.{{dlc-}}<br>"
296,78,"- {{dlc+|r}} {{c|???}} + Birthright: Removes one Soul Heart and grant two, effectively becoming a 3-room charge Book of Revelations.{{dlc-}}<br>"
296,35,"- {{dlc+|r}} {{c|Dark Judas}} / {{c|Tainted Judas}}: Converts one Black Heart into one Black Heart, keeping Judas’ health the same as before but activates The Necronomicon effect regardless.{{dlc-}}<br>"
286,356,- Car Battery|a/Tarot Cloth|a+nr: Essentially uses the card twice. If used with the Two of Hearts/Diamonds/etc. cards it will quadruple whatever amount Isaac has.<br>&emsp;- '''Car Battery''' + '''Tarot Cloth''': The card is used 4 times at once.<br>&emsp;- (Added in Repentance) Only certain cards can be amplified by Tarot Cloth and/or Car Battery.<br>
286,451,- Car Battery|a/Tarot Cloth|a+nr: Essentially uses the card twice. If used with the Two of Hearts/Diamonds/etc. cards it will quadruple whatever amount Isaac has.<br>&emsp;- '''Car Battery''' + '''Tarot Cloth''': The card is used 4 times at once.<br>&emsp;- (Added in Repentance) Only certain cards can be amplified by Tarot Cloth and/or Car Battery.<br>
286,376,"- {{dlc+|anr}} 2 of Diamonds + Restock or in Greed mode: Coins can be infinitely generated by buying Lil' Battery|display=Lil' Batteries. As Lil' Batteries only cost 5 coins, as long as Isaac starts with at least 11, the maximum of 99 coins can be quickly reached.{{dlc-}}<br>&emsp;- {{dlc+|r}} This cannot be repeated infinitely, as '''Restock''' now increases the price of a shop slot every time something is purchased from it. Having 12 coins will very slowly allow Isaac to obtain 99 coins, however.<br>&emsp;&emsp;- This does not apply in greed mode.<br>&emsp;&emsp;- Having Deep Pockets allows this to once again be repeated infinitely, as the price will cap at 999 coins.{{dlc-}}<br>"
205,422,"- Glowing Hour Glass: As long as Isaac has more than (Removed in Repentance) 2 full hearts or (Added in Repentance) 1.5 hearts, time can be rewinded indefinitely since the health used to recharge the item is refunded upon use.<br>"
205,534,- Schoolbag: The active item in the main slot is fully charged as normal and the secondary slot gains as many charges as the main one did.<br>
205,45,"- {{Dlc|r}}{{C|Tainted Magdalene}}: Tainted Magdalene's Yum Heart can be used infinitely, allowing for infinite invincibility frames from taking damage. Paired with Tainted Magdalene's melee attack, this can easily win a run.<br>"
205,108,- (Removed in Repentance) The Wafer: Reduces the health cost to half a heart (except for Keeper).<br>
78,356,- Car Battery: Gives Isaac two soul hearts.<br>
306,213,"- Lost Contact: Tears will pierce right through enemy projectiles, deleting them. A very strong offensive/defensive combo.<br>"
243,394,- Marked|r: The shield will now face the crosshair instead of facing just four cardinal directions.<br>
13,706,- Abyss: When Isaac uses Abyss to absorb The Virus it turns into a green locust that poisons enemies.<br>
111,495,- Ghost Pepper: Poison farts shoot a fire behind Isaac. Two flames will be shot if Isaac also has Car Battery.<br>
111,356,- Ghost Pepper: Poison farts shoot a fire behind Isaac. Two flames will be shot if Isaac also has Car Battery.<br>
84,356,"- Car Battery: In most cases, no extra effect. When used near the entrances to a room, the item can occasionally open 2 trapdoors at once, {{Dlc|nr}} increasing the chance of opening a Crawl Space. (Added in Repentance) When using We Need To Go Deeper! on a special tile, the Crawl Space will not spawn because the normal trapdoor will spawn on top of the Crawl Space trapdoor (unless the player is in a floor where they’re unable to skip).<br>"
89,118,- Brimstone: The beam turns light pink and can slow enemies.<br>
89,467,- Finger!: Finger can also apply the slow effect.<br>
89,68,- Technology/Technology 2/Tech.5/Tech X: The laser turns light pink and can slow enemies.<br>
89,152,- Technology/Technology 2/Tech.5/Tech X: The laser turns light pink and can slow enemies.<br>
89,244,- Technology/Technology 2/Tech.5/Tech X: The laser turns light pink and can slow enemies.<br>
89,395,- Technology/Technology 2/Tech.5/Tech X: The laser turns light pink and can slow enemies.<br>
137,136,- Best Friend/Mr. Boom + Schoolbag: The active item bombs are affected by remote detonator.<br>
137,37,- Best Friend/Mr. Boom + Schoolbag: The active item bombs are affected by remote detonator.<br>
137,534,- Best Friend/Mr. Boom + Schoolbag: The active item bombs are affected by remote detonator.<br>
137,125,"- Bobby-Bomb: Bombs placed will chase after the enemy, making it easier to do massive amounts of damage to enemies.<br>"
137,371,"- Curse of the Tower: The Troll Bombs generated upon taking damage will not explode until the Remote Detonator is used, unlike normal Troll Bombs.<br>"
137,52,"- Dr. Fetus: Remote Detonator can be used to detonate the fired bombs early, which can be useful against moving enemies.<br>"
137,462,- Eye of Belial: Bombs can be shot to gain the full effect of the eye. Especially useful on bosses that do not spawn enemies.<br>
137,378,"- Number Two: The bombs automatically dropped by No. 2 will not detonate on their own, greatly reducing the risk of accidental explosive self-damage.<br>"
